Region,City,Venue_Name,Customer_Type,BrandOwner,Brand,MacroCategory,Product_Category,CocktailName,Price,Top4
Emilia-Romagna,Modena,Il Raffinato House,COCKTAIL BAR,Various,Soda,SOFT DRINKS,Soda,Mojito,12,Yes
Emilia-Romagna,Modena,Il Raffinato House,COCKTAIL BAR,Diageo,Gin Tanqueray,SPIRITS,Gin,Martini Dry,11,Yes
Emilia-Romagna,Modena,Il Raffinato House,COCKTAIL BAR,Bacardi Martini,Martini Extra Dry,SPIRITS,Vermouth,Martini Dry,11,Yes
Emilia-Romagna,Modena,Il Raffinato House,COCKTAIL BAR,Diageo,Johnnie walker black label,SPIRITS,Scotch Whisky,Johnnie Walker Highball,12,Yes
Emilia-Romagna,Modena,Il Raffinato House,COCKTAIL BAR,Various,Soda,SOFT DRINKS,Soda,Johnnie Walker Highball,12,Yes
Emilia-Romagna,Modena,Il Raffinato House,COCKTAIL BAR,Bacardi Martini,aperitivo martini rosato,SPIRITS,Aperitivi,Martini Rosato Spritz,12,No
Emilia-Romagna,Modena,Il Raffinato House,COCKTAIL BAR,Various,Prosecco,WINE,Sparkling Wine,Martini Rosato Spritz,12,No
Emilia-Romagna,Modena,Il Raffinato House,COCKTAIL BAR,Various,Soda,SOFT DRINKS,Soda,Martini Rosato Spritz,12,No
Emilia-Romagna,Modena,Il Raffinato House,COCKTAIL BAR,Brown forman,Jack Daniel's,SPIRITS,American Whisky,Jack Daniels Cola,9,No
Emilia-Romagna,Modena,Il Raffinato House,COCKTAIL BAR,Coca Cola HBC,Coca Cola,SOFT DRINKS,Cola,Jack Daniels Cola,9,No
Emilia-Romagna,Modena,Il Royal Room,RISTORANTE,Pernod ricard,Gin malfy limone,SPIRITS,Gin,Malfy GT Limone,10,Yes
Emilia-Romagna,Modena,Il Royal Room,RISTORANTE,Fever-tree,Fever-Tree Tonic,SOFT DRINKS,Tonica,Malfy GT Limone,10,Yes
Emilia-Romagna,Modena,Il Royal Room,RISTORANTE,Campari group,Bitter campari cask tales bourbon barrel finished,SPIRITS,Bitter,Negroni,10,Yes
Emilia-Romagna,Modena,Il Royal Room,RISTORANTE,Diageo,Gin Tanqueray,SPIRITS,Gin,Negroni,10,Yes
Emilia-Romagna,Modena,Il Royal Room,RISTORANTE,Bacardi Martini,Martini rosso vermouth,SPIRITS,Vermouth,Negroni,10,Yes
Emilia-Romagna,Modena,Il Royal Room,RISTORANTE,Campari group,Bitter campari cask tales bourbon barrel finished,SPIRITS,Bitter,Boulevardier,11,Yes
Emilia-Romagna,Modena,Il Royal Room,RISTORANTE,Bacardi Martini,Martini rosso vermouth,SPIRITS,Vermouth,Boulevardier,11,Yes
Emilia-Romagna,Modena,Il Royal Room,RISTORANTE,Campari group,Wild turkey 101 proof,SPIRITS,American Whisky,Boulevardier,11,Yes
Emilia-Romagna,Modena,Il Royal Room,RISTORANTE,Mavolo,Gin amuerte coca leaf black,SPIRITS,Gin,Amuerte Black Tonic,15,Yes
Emilia-Romagna,Modena,Il Royal Room,RISTORANTE,Fever-tree,Fever-Tree Tonic,SOFT DRINKS,Tonica,Amuerte Black Tonic,15,Yes
Emilia-Romagna,Modena,Il Royal Room,RISTORANTE,Campari group,Bitter campari cask tales bourbon barrel finished,SPIRITS,Bitter,Americano,12,No
Emilia-Romagna,Modena,Il Royal Room,RISTORANTE,Bacardi Martini,Martini rosso vermouth,SPIRITS,Vermouth,Americano,12,No
Emilia-Romagna,Modena,Il Royal Room,RISTORANTE,Various,Soda,SOFT DRINKS,Soda,Americano,12,No
Emilia-Romagna,Modena,Osteria Classic Club,ROOFTOP BAR,Brown forman,Jack Daniel's,SPIRITS,American Whisky,Jack Daniels Cola,11,Yes
Emilia-Romagna,Modena,Osteria Classic Club,ROOFTOP BAR,Coca Cola HBC,Coca Cola,SOFT DRINKS,Cola,Jack Daniels Cola,11,Yes
Emilia-Romagna,Modena,Osteria Classic Club,ROOFTOP BAR,Pernod ricard,Gin Beefeater,SPIRITS,Gin,Beefeater Negroni,12,Yes
Emilia-Romagna,Modena,Osteria Classic Club,ROOFTOP BAR,Campari group,Bitter campari cask tales bourbon barrel finished,SPIRITS,Bitter,Beefeater Negroni,12,Yes
Emilia-Romagna,Modena,Osteria Classic Club,ROOFTOP BAR,Bacardi Martini,Martini rosso vermouth,SPIRITS,Vermouth,Beefeater Negroni,12,Yes
Emilia-Romagna,Modena,Osteria Classic Club,ROOFTOP BAR,Campari group,Bitter campari cask tales bourbon barrel finished,SPIRITS,Bitter,Boulevardier,11,Yes
Emilia-Romagna,Modena,Osteria Classic Club,ROOFTOP BAR,Bacardi Martini,Martini rosso vermouth,SPIRITS,Vermouth,Boulevardier,11,Yes
Emilia-Romagna,Modena,Osteria Classic Club,ROOFTOP BAR,Campari group,Wild turkey 101 proof,SPIRITS,American Whisky,Boulevardier,11,Yes
Emilia-Romagna,Modena,Osteria Classic Club,ROOFTOP BAR,Campari group,Bitter campari cask tales bourbon barrel finished,SPIRITS,Bitter,Americano,9,Yes
Emilia-Romagna,Modena,Osteria Classic Club,ROOFTOP BAR,Bacardi Martini,Martini rosso vermouth,SPIRITS,Vermouth,Americano,9,Yes
Emilia-Romagna,Modena,Osteria Classic Club,ROOFTOP BAR,Various,Soda,SOFT DRINKS,Soda,Americano,9,Yes
Emilia-Romagna,Modena,Il Royal House,HOTEL BAR,Campari group,Bitter campari cask tales bourbon barrel finished,SPIRITS,Bitter,Negroni,11,Yes
Emilia-Romagna,Modena,Il Royal House,HOTEL BAR,Diageo,Gin Tanqueray,SPIRITS,Gin,Negroni,11,Yes
Emilia-Romagna,Modena,Il Royal House,HOTEL BAR,Bacardi Martini,Martini rosso vermouth,SPIRITS,Vermouth,Negroni,11,Yes
Emilia-Romagna,Modena,Il Royal House,HOTEL BAR,Diageo,Gin Tanqueray,SPIRITS,Gin,Martini Dry,10,Yes
Emilia-Romagna,Modena,Il Royal House,HOTEL BAR,Bacardi Martini,Martini Extra Dry,SPIRITS,Vermouth,Martini Dry,10,Yes
Emilia-Romagna,Modena,Il Royal House,HOTEL BAR,Diageo,Johnnie walker black label,SPIRITS,Scotch Whisky,Johnnie Walker Highball,8,Yes
Emilia-Romagna,Modena,Il Royal House,HOTEL BAR,Various,Soda,SOFT DRINKS,Soda,Johnnie Walker Highball,8,Yes
Emilia-Romagna,Modena,Il Royal House,HOTEL BAR,Diageo,Gin tanqueray n. ten,SPIRITS,Gin,Gin Tonic Ten,18,Yes
Emilia-Romagna,Modena,Il Royal House,HOTEL BAR,Fever-tree,Fever-Tree Tonic,SOFT DRINKS,Tonica,Gin Tonic Ten,18,Yes
Emilia-Romagna,Parma,Bar Rouge Place,ROOFTOP BAR,Mavolo,Gin amuerte coca leaf black,SPIRITS,Gin,Amuerte Black Tonic,16,Yes
Emilia-Romagna,Parma,Bar Rouge Place,ROOFTOP BAR,Fever-tree,Fever-Tree Tonic,SOFT DRINKS,Tonica,Amuerte Black Tonic,16,Yes
Emilia-Romagna,Parma,Bar Rouge Place,ROOFTOP BAR,Campari group,Bitter campari cask tales bourbon barrel finished,SPIRITS,Bitter,Negroni,14,Yes
Emilia-Romagna,Parma,Bar Rouge Place,ROOFTOP BAR,Diageo,Gin Tanqueray,SPIRITS,Gin,Negroni,14,Yes
Emilia-Romagna,Parma,Bar Rouge Place,ROOFTOP BAR,Bacardi Martini,Martini rosso vermouth,SPIRITS,Vermouth,Negroni,14,Yes
Emilia-Romagna,Parma,Bar Rouge Place,ROOFTOP BAR,Campari group,Aperol,SPIRITS,Aperitivi,Aperol Spritz,11,Yes
Emilia-Romagna,Parma,Bar Rouge Place,ROOFTOP BAR,Various,Prosecco,WINE,Sparkling Wine,Aperol Spritz,11,Yes
Emilia-Romagna,Parma,Bar Rouge Place,ROOFTOP BAR,Various,Soda,SOFT DRINKS,Soda,Aperol Spritz,11,Yes
Emilia-Romagna,Parma,Bar Rouge Place,ROOFTOP BAR,Mavolo,Gin amuerte coca leaf red,SPIRITS,Gin,Amuerte Red Negroni,14,Yes
Emilia-Romagna,Parma,Bar Rouge Place,ROOFTOP BAR,Campari group,Bitter campari cask tales bourbon barrel finished,SPIRITS,Bitter,Amuerte Red Negroni,14,Yes
Emilia-Romagna,Parma,Bar Rouge Place,ROOFTOP BAR,Bacardi Martini,Martini rosso vermouth,SPIRITS,Vermouth,Amuerte Red Negroni,14,Yes
Emilia-Romagna,Parma,Bar Rouge Place,ROOFTOP BAR,Mavolo,Gin amuerte coca leaf red,SPIRITS,Gin,Amuerte Red Negroni,16,Yes
Emilia-Romagna,Parma,Bar Rouge Place,ROOFTOP BAR,Campari group,Bitter campari cask tales bourbon barrel finished,SPIRITS,Bitter,Amuerte Red Negroni,16,Yes
Emilia-Romagna,Parma,Bar Rouge Place,ROOFTOP BAR,Bacardi Martini,Martini rosso vermouth,SPIRITS,Vermouth,Amuerte Red Negroni,16,Yes
Emilia-Romagna,Parma,Bistrot Antico,LOUNGE BAR,Brown forman,Gin mare capri,SPIRITS,Gin,Gin Mare Capri Tonic,14,Yes
Emilia-Romagna,Parma,Bistrot Antico,LOUNGE BAR,Fever-tree,Fever-Tree Tonic,SOFT DRINKS,Tonica,Gin Mare Capri Tonic,14,Yes
Emilia-Romagna,Parma,Bistrot Antico,LOUNGE BAR,Various,Lemon,OTHER,Fruit,Gin Mare Capri Tonic,14,Yes
Emilia-Romagna,Parma,Bistrot Antico,LOUNGE BAR,Mavolo,Gin amuerte coca leaf red,SPIRITS,Gin,Amuerte Red Negroni,14,Yes
Emilia-Romagna,Parma,Bistrot Antico,LOUNGE BAR,Campari group,Bitter campari cask tales bourbon barrel finished,SPIRITS,Bitter,Amuerte Red Negroni,14,Yes
Emilia-Romagna,Parma,Bistrot Antico,LOUNGE BAR,Bacardi Martini,Martini rosso vermouth,SPIRITS,Vermouth,Amuerte Red Negroni,14,Yes
Emilia-Romagna,Parma,Bistrot Antico,LOUNGE BAR,Campari group,Bitter campari cask tales bourbon barrel finished,SPIRITS,Bitter,Americano,9,Yes
Emilia-Romagna,Parma,Bistrot Antico,LOUNGE BAR,Bacardi Martini,Martini rosso vermouth,SPIRITS,Vermouth,Americano,9,Yes
Emilia-Romagna,Parma,Bistrot Antico,LOUNGE BAR,Various,Soda,SOFT DRINKS,Soda,Americano,9,Yes
Emilia-Romagna,Parma,Bistrot Antico,LOUNGE BAR,Brown forman,Rum Diplomático Reserva Exclusiva,SPIRITS,Rum,Diplomatico Reserva OF,14,Yes
Emilia-Romagna,Parma,Bistrot Antico,LOUNGE BAR,Various,Angostura Bitters,SPIRITS,Bitter,Diplomatico Reserva OF,14,Yes
Emilia-Romagna,Parma,Bistrot Antico,LOUNGE BAR,Various,Sugar,OTHER,Sugar,Diplomatico Reserva OF,14,Yes
Emilia-Romagna,Parma,Bistrot Antico,LOUNGE BAR,Brown forman,Rum Diplomático Reserva Exclusiva,SPIRITS,Rum,Diplomatico Reserva OF,14,Yes
Emilia-Romagna,Parma,Bistrot Antico,LOUNGE BAR,Various,Angostura Bitters,SPIRITS,Bitter,Diplomatico Reserva OF,14,Yes
Emilia-Romagna,Parma,Bistrot Antico,LOUNGE BAR,Various,Sugar,OTHER,Sugar,Diplomatico Reserva OF,14,Yes
Emilia-Romagna,Parma,Lounge Segreto Lounge,LOUNGE BAR,Brown forman,Rum Diplomático Reserva Exclusiva,SPIRITS,Rum,Diplomatico Reserva OF,17,Yes
Emilia-Romagna,Parma,Lounge Segreto Lounge,LOUNGE BAR,Various,Angostura Bitters,SPIRITS,Bitter,Diplomatico Reserva OF,17,Yes
Emilia-Romagna,Parma,Lounge Segreto Lounge,LOUNGE BAR,Various,Sugar,OTHER,Sugar,Diplomatico Reserva OF,17,Yes
Emilia-Romagna,Parma,Lounge Segreto Lounge,LOUNGE BAR,Campari group,Bitter campari cask tales bourbon barrel finished,SPIRITS,Bitter,Negroni,14,Yes
Emilia-Romagna,Parma,Lounge Segreto Lounge,LOUNGE BAR,Diageo,Gin Tanqueray,SPIRITS,Gin,Negroni,14,Yes
Emilia-Romagna,Parma,Lounge Segreto Lounge,LOUNGE BAR,Bacardi Martini,Martini rosso vermouth,SPIRITS,Vermouth,Negroni,14,Yes
Emilia-Romagna,Parma,Lounge Segreto Lounge,LOUNGE BAR,Campari group,Aperol,SPIRITS,Aperitivi,Aperol Spritz,11,Yes
Emilia-Romagna,Parma,Lounge Segreto Lounge,LOUNGE BAR,Various,Prosecco,WINE,Sparkling Wine,Aperol Spritz,11,Yes
Emilia-Romagna,Parma,Lounge Segreto Lounge,LOUNGE BAR,Various,Soda,SOFT DRINKS,Soda,Aperol Spritz,11,Yes
Emilia-Romagna,Parma,Lounge Segreto Lounge,LOUNGE BAR,Mavolo,Gin amuerte coca leaf black,SPIRITS,Gin,Amuerte Black Tonic,16,Yes
Emilia-Romagna,Parma,Lounge Segreto Lounge,LOUNGE BAR,Fever-tree,Fever-Tree Tonic,SOFT DRINKS,Tonica,Amuerte Black Tonic,16,Yes
Emilia-Romagna,Parma,Lounge Segreto Lounge,LOUNGE BAR,Mavolo,Gin amuerte coca leaf black,SPIRITS,Gin,Amuerte Black Tonic,14,Yes
Emilia-Romagna,Parma,Lounge Segreto Lounge,LOUNGE BAR,Fever-tree,Fever-Tree Tonic,SOFT DRINKS,Tonica,Amuerte Black Tonic,14,Yes
Emilia-Romagna,Parma,Lounge Segreto Lounge,LOUNGE BAR,Campari group,Bitter campari cask tales bourbon barrel finished,SPIRITS,Bitter,Negroni,14,Yes
Emilia-Romagna,Parma,Lounge Segreto Lounge,LOUNGE BAR,Diageo,Gin Tanqueray,SPIRITS,Gin,Negroni,14,Yes
Emilia-Romagna,Parma,Lounge Segreto Lounge,LOUNGE BAR,Bacardi Martini,Martini rosso vermouth,SPIRITS,Vermouth,Negroni,14,Yes
Emilia-Romagna,Rimini,Osteria Rouge Spirits,LOUNGE BAR,Diageo,Gin Tanqueray,SPIRITS,Gin,Gin Tonic Tanqueray,12,Yes
Emilia-Romagna,Rimini,Osteria Rouge Spirits,LOUNGE BAR,Fever-tree,Fever-Tree Tonic,SOFT DRINKS,Tonica,Gin Tonic Tanqueray,12,Yes
Emilia-Romagna,Rimini,Osteria Rouge Spirits,LOUNGE BAR,Diageo,Gin Tanqueray,SPIRITS,Gin,Gin Tonic Tanqueray,10,Yes
Emilia-Romagna,Rimini,Osteria Rouge Spirits,LOUNGE BAR,Fever-tree,Fever-Tree Tonic,SOFT DRINKS,Tonica,Gin Tonic Tanqueray,10,Yes
Emilia-Romagna,Rimini,Osteria Rouge Spirits,LOUNGE BAR,Brown forman,Gin mare,SPIRITS,Gin,Gin Mare Mediterranean,14,Yes
Emilia-Romagna,Rimini,Osteria Rouge Spirits,LOUNGE BAR,Fever-tree,Fever-Tree Mediterranean,SOFT DRINKS,Tonica,Gin Mare Mediterranean,14,Yes
Emilia-Romagna,Rimini,Osteria Rouge Spirits,LOUNGE BAR,Various,Rosemary,OTHER,Herbs,Gin Mare Mediterranean,14,Yes
Emilia-Romagna,Rimini,Osteria Rouge Spirits,LOUNGE BAR,Campari group,Bitter campari cask tales bourbon barrel finished,SPIRITS,Bitter,Milano Torino,14,Yes
Emilia-Romagna,Rimini,Osteria Rouge Spirits,LOUNGE BAR,Bacardi Martini,Martini rosso vermouth,SPIRITS,Vermouth,Milano Torino,14,Yes
Emilia-Romagna,Rimini,Bistrot Artistico Lounge,RISTORANTE,Brown forman,Gin mare,SPIRITS,Gin,Gin Mare Negroni,10,Yes
Emilia-Romagna,Rimini,Bistrot Artistico Lounge,RISTORANTE,Campari group,Bitter campari cask tales bourbon barrel finished,SPIRITS,Bitter,Gin Mare Negroni,10,Yes
Emilia-Romagna,Rimini,Bistrot Artistico Lounge,RISTORANTE,Bacardi Martini,Martini rosso vermouth,SPIRITS,Vermouth,Gin Mare Negroni,10,Yes
Emilia-Romagna,Rimini,Bistrot Artistico Lounge,RISTORANTE,Campari group,Bitter campari cask tales bourbon barrel finished,SPIRITS,Bitter,Garibaldi,10,Yes
Emilia-Romagna,Rimini,Bistrot Artistico Lounge,RISTORANTE,Various,Orange Juice,SOFT DRINKS,Juice,Garibaldi,10,Yes
Emilia-Romagna,Rimini,Bistrot Artistico Lounge,RISTORANTE,Campari group,Bitter campari cask tales bourbon barrel finished,SPIRITS,Bitter,Americano,9,Yes
Emilia-Romagna,Rimini,Bistrot Artistico Lounge,RISTORANTE,Bacardi Martini,Martini rosso vermouth,SPIRITS,Vermouth,Americano,9,Yes
Emilia-Romagna,Rimini,Bistrot Artistico Lounge,RISTORANTE,Various,Soda,SOFT DRINKS,Soda,Americano,9,Yes
Emilia-Romagna,Rimini,Bistrot Artistico Lounge,RISTORANTE,Campari group,Aperol,SPIRITS,Aperitivi,Aperol Spritz,13,Yes
Emilia-Romagna,Rimini,Bistrot Artistico Lounge,RISTORANTE,Various,Prosecco,WINE,Sparkling Wine,Aperol Spritz,13,Yes
Emilia-Romagna,Rimini,Bistrot Artistico Lounge,RISTORANTE,Various,Soda,SOFT DRINKS,Soda,Aperol Spritz,13,Yes
Emilia-Romagna,Rimini,Bar Elegante Bar,ROOFTOP BAR,Campari group,Bitter campari cask tales bourbon barrel finished,SPIRITS,Bitter,Americano,10,Yes
Emilia-Romagna,Rimini,Bar Elegante Bar,ROOFTOP BAR,Bacardi Martini,Martini rosso vermouth,SPIRITS,Vermouth,Americano,10,Yes
Emilia-Romagna,Rimini,Bar Elegante Bar,ROOFTOP BAR,Various,Soda,SOFT DRINKS,Soda,Americano,10,Yes
Emilia-Romagna,Rimini,Bar Elegante Bar,ROOFTOP BAR,Bacardi Martini,Rum Bacardi Carta Blanca,SPIRITS,Rum,Daiquiri,11,Yes
Emilia-Romagna,Rimini,Bar Elegante Bar,ROOFTOP BAR,Various,Lime Juice,SOFT DRINKS,Juice,Daiquiri,11,Yes
Emilia-Romagna,Rimini,Bar Elegante Bar,ROOFTOP BAR,Various,Sugar Syrup,OTHER,Syrup,Daiquiri,11,Yes
Emilia-Romagna,Rimini,Bar Elegante Bar,ROOFTOP BAR,Diageo,Gin tanqueray n. ten,SPIRITS,Gin,Gin Tonic Ten,18,Yes
Emilia-Romagna,Rimini,Bar Elegante Bar,ROOFTOP BAR,Fever-tree,Fever-Tree Tonic,SOFT DRINKS,Tonica,Gin Tonic Ten,18,Yes
Emilia-Romagna,Rimini,Bar Elegante Bar,ROOFTOP BAR,Campari group,Bitter campari cask tales bourbon barrel finished,SPIRITS,Bitter,Negroni,10,Yes
Emilia-Romagna,Rimini,Bar Elegante Bar,ROOFTOP BAR,Diageo,Gin Tanqueray,SPIRITS,Gin,Negroni,10,Yes
Emilia-Romagna,Rimini,Bar Elegante Bar,ROOFTOP BAR,Bacardi Martini,Martini rosso vermouth,SPIRITS,Vermouth,Negroni,10,Yes
Emilia-Romagna,Rimini,Bar Elegante Bar,ROOFTOP BAR,Campari group,Bitter campari cask tales bourbon barrel finished,SPIRITS,Bitter,Garibaldi,12,No
Emilia-Romagna,Rimini,Bar Elegante Bar,ROOFTOP BAR,Various,Orange Juice,SOFT DRINKS,Juice,Garibaldi,12,No
Emilia-Romagna,Rimini,Bar Elegante Bar,ROOFTOP BAR,Mavolo,Gin amuerte coca leaf red,SPIRITS,Gin,Amuerte Red Negroni,15,No
Emilia-Romagna,Rimini,Bar Elegante Bar,ROOFTOP BAR,Campari group,Bitter campari cask tales bourbon barrel finished,SPIRITS,Bitter,Amuerte Red Negroni,15,No
Emilia-Romagna,Rimini,Bar Elegante Bar,ROOFTOP BAR,Bacardi Martini,Martini rosso vermouth,SPIRITS,Vermouth,Amuerte Red Negroni,15,No
Emilia-Romagna,Rimini,Cocktail Centrale Bar,HOTEL BAR,Campari group,Aperol,SPIRITS,Aperitivi,Aperol Spritz,12,Yes
Emilia-Romagna,Rimini,Cocktail Centrale Bar,HOTEL BAR,Various,Prosecco,WINE,Sparkling Wine,Aperol Spritz,12,Yes
Emilia-Romagna,Rimini,Cocktail Centrale Bar,HOTEL BAR,Various,Soda,SOFT DRINKS,Soda,Aperol Spritz,12,Yes
Emilia-Romagna,Rimini,Cocktail Centrale Bar,HOTEL BAR,Pernod ricard,Gin monkey 47,SPIRITS,Gin,Monkey 47 GT,17,Yes
Emilia-Romagna,Rimini,Cocktail Centrale Bar,HOTEL BAR,Fever-tree,Fever-Tree Tonic,SOFT DRINKS,Tonica,Monkey 47 GT,17,Yes
Emilia-Romagna,Rimini,Cocktail Centrale Bar,HOTEL BAR,Brown forman,Gin mare,SPIRITS,Gin,Gin Mare Mediterranean,18,Yes
Emilia-Romagna,Rimini,Cocktail Centrale Bar,HOTEL BAR,Fever-tree,Fever-Tree Mediterranean,SOFT DRINKS,Tonica,Gin Mare Mediterranean,18,Yes
Emilia-Romagna,Rimini,Cocktail Centrale Bar,HOTEL BAR,Various,Rosemary,OTHER,Herbs,Gin Mare Mediterranean,18,Yes
Emilia-Romagna,Rimini,Cocktail Centrale Bar,HOTEL BAR,Diageo,Gin Tanqueray,SPIRITS,Gin,Gin Tonic Tanqueray,14,Yes
Emilia-Romagna,Rimini,Cocktail Centrale Bar,HOTEL BAR,Fever-tree,Fever-Tree Tonic,SOFT DRINKS,Tonica,Gin Tonic Tanqueray,14,Yes
Emilia-Romagna,Rimini,Cocktail Centrale Bar,HOTEL BAR,Brown forman,Jack Daniel's,SPIRITS,American Whisky,Jack Daniels Cola,10,No
Emilia-Romagna,Rimini,Cocktail Centrale Bar,HOTEL BAR,Coca Cola HBC,Coca Cola,SOFT DRINKS,Cola,Jack Daniels Cola,10,No
Emilia-Romagna,Rimini,Cocktail Centrale Bar,HOTEL BAR,Bacardi Martini,Rum Bacardi Carta Blanca,SPIRITS,Rum,Mojito,14,No
Emilia-Romagna,Rimini,Cocktail Centrale Bar,HOTEL BAR,Various,Lime Juice,SOFT DRINKS,Juice,Mojito,14,No
Emilia-Romagna,Rimini,Cocktail Centrale Bar,HOTEL BAR,Various,Mint,OTHER,Herbs,Mojito,14,No
Emilia-Romagna,Rimini,Cocktail Centrale Bar,HOTEL BAR,Various,Soda,SOFT DRINKS,Soda,Mojito,14,No
Emilia-Romagna,Ravenna,Club Raffinato Bar,HOTEL BAR,Bacardi Martini,Rum Bacardi Carta Oro,SPIRITS,Rum,Cuba Libre,8,Yes
Emilia-Romagna,Ravenna,Club Raffinato Bar,HOTEL BAR,Coca Cola HBC,Coca Cola,SOFT DRINKS,Cola,Cuba Libre,8,Yes
Emilia-Romagna,Ravenna,Club Raffinato Bar,HOTEL BAR,Various,Lime,OTHER,Fruit,Cuba Libre,8,Yes
Emilia-Romagna,Ravenna,Club Raffinato Bar,HOTEL BAR,Pernod ricard,Gin monkey 47,SPIRITS,Gin,Monkey 47 GT,15,Yes
Emilia-Romagna,Ravenna,Club Raffinato Bar,HOTEL BAR,Fever-tree,Fever-Tree Tonic,SOFT DRINKS,Tonica,Monkey 47 GT,15,Yes
Emilia-Romagna,Ravenna,Club Raffinato Bar,HOTEL BAR,Bacardi Martini,Gin bombay sapphire,SPIRITS,Gin,Bombay Sapphire GT,14,Yes
Emilia-Romagna,Ravenna,Club Raffinato Bar,HOTEL BAR,Fever-tree,Fever-Tree Tonic,SOFT DRINKS,Tonica,Bombay Sapphire GT,14,Yes
Emilia-Romagna,Ravenna,Club Raffinato Bar,HOTEL BAR,Campari group,Bitter campari cask tales bourbon barrel finished,SPIRITS,Bitter,Garibaldi,8,Yes
Emilia-Romagna,Ravenna,Club Raffinato Bar,HOTEL BAR,Various,Orange Juice,SOFT DRINKS,Juice,Garibaldi,8,Yes
Emilia-Romagna,Ravenna,Club Raffinato Bar,HOTEL BAR,Campari group,Aperol,SPIRITS,Aperitivi,Aperol Spritz,10,No
Emilia-Romagna,Ravenna,Club Raffinato Bar,HOTEL BAR,Various,Prosecco,WINE,Sparkling Wine,Aperol Spritz,10,No
Emilia-Romagna,Ravenna,Club Raffinato Bar,HOTEL BAR,Various,Soda,SOFT DRINKS,Soda,Aperol Spritz,10,No
Emilia-Romagna,Ravenna,Bistrot Nuovo Spirits,RISTORANTE,Brown forman,Gin mare,SPIRITS,Gin,Gin Mare Mediterranean,15,Yes
Emilia-Romagna,Ravenna,Bistrot Nuovo Spirits,RISTORANTE,Fever-tree,Fever-Tree Mediterranean,SOFT DRINKS,Tonica,Gin Mare Mediterranean,15,Yes
Emilia-Romagna,Ravenna,Bistrot Nuovo Spirits,RISTORANTE,Various,Rosemary,OTHER,Herbs,Gin Mare Mediterranean,15,Yes
Emilia-Romagna,Ravenna,Bistrot Nuovo Spirits,RISTORANTE,Campari group,Bitter campari cask tales bourbon barrel finished,SPIRITS,Bitter,Campari Spritz,11,Yes
Emilia-Romagna,Ravenna,Bistrot Nuovo Spirits,RISTORANTE,Various,Prosecco,WINE,Sparkling Wine,Campari Spritz,11,Yes
Emilia-Romagna,Ravenna,Bistrot Nuovo Spirits,RISTORANTE,Various,Soda,SOFT DRINKS,Soda,Campari Spritz,11,Yes
Emilia-Romagna,Ravenna,Bistrot Nuovo Spirits,RISTORANTE,Diageo,Gin tanqueray n. ten,SPIRITS,Gin,Gin Tonic Ten,14,Yes
Emilia-Romagna,Ravenna,Bistrot Nuovo Spirits,RISTORANTE,Fever-tree,Fever-Tree Tonic,SOFT DRINKS,Tonica,Gin Tonic Ten,14,Yes
Emilia-Romagna,Ravenna,Bistrot Nuovo Spirits,RISTORANTE,Campari group,Bitter campari cask tales bourbon barrel finished,SPIRITS,Bitter,Milano Torino,11,Yes
Emilia-Romagna,Ravenna,Bistrot Nuovo Spirits,RISTORANTE,Bacardi Martini,Martini rosso vermouth,SPIRITS,Vermouth,Milano Torino,11,Yes
Emilia-Romagna,Ravenna,Bistrot Nuovo Spirits,RISTORANTE,Mavolo,Gin amuerte coca leaf white,SPIRITS,Gin,Amuerte White Martini,11,No
Emilia-Romagna,Ravenna,Bistrot Nuovo Spirits,RISTORANTE,Bacardi Martini,Martini Extra Dry,SPIRITS,Vermouth,Amuerte White Martini,11,No
Emilia-Romagna,Ravenna,Bistrot Nuovo Spirits,RISTORANTE,Various,Olive,OTHER,Garnish,Amuerte White Martini,11,No
Emilia-Romagna,Ravenna,Caffè Raffinato Bar,RISTORANTE,Bacardi Martini,Rum Bacardi Carta Oro,SPIRITS,Rum,Cuba Libre,10,Yes
Emilia-Romagna,Ravenna,Caffè Raffinato Bar,RISTORANTE,Coca Cola HBC,Coca Cola,SOFT DRINKS,Cola,Cuba Libre,10,Yes
Emilia-Romagna,Ravenna,Caffè Raffinato Bar,RISTORANTE,Various,Lime,OTHER,Fruit,Cuba Libre,10,Yes
Emilia-Romagna,Ravenna,Caffè Raffinato Bar,RISTORANTE,Brown forman,Gin mare capri,SPIRITS,Gin,Gin Mare Capri Tonic,13,Yes
Emilia-Romagna,Ravenna,Caffè Raffinato Bar,RISTORANTE,Fever-tree,Fever-Tree Tonic,SOFT DRINKS,Tonica,Gin Mare Capri Tonic,13,Yes
Emilia-Romagna,Ravenna,Caffè Raffinato Bar,RISTORANTE,Various,Lemon,OTHER,Fruit,Gin Mare Capri Tonic,13,Yes
Emilia-Romagna,Ravenna,Caffè Raffinato Bar,RISTORANTE,Brown forman,Gin mare,SPIRITS,Gin,Gin Mare Mediterranean,17,Yes
Emilia-Romagna,Ravenna,Caffè Raffinato Bar,RISTORANTE,Fever-tree,Fever-Tree Mediterranean,SOFT DRINKS,Tonica,Gin Mare Mediterranean,17,Yes
Emilia-Romagna,Ravenna,Caffè Raffinato Bar,RISTORANTE,Various,Rosemary,OTHER,Herbs,Gin Mare Mediterranean,17,Yes
Emilia-Romagna,Ravenna,Caffè Raffinato Bar,RISTORANTE,Bacardi Martini,Rum Bacardi Carta Blanca,SPIRITS,Rum,Mojito,11,Yes
